Nombre de usuario,Usuario,Fecha,Texto
Titalita,@tita_novoa,2020-11-09T15:34:37.000Z,"Los escaños reservados se fueron a la chuña ..... yo tb quiero escaños para las abuelas q tenemos mas experiencias q cualquiera .......
#9denoviembre 
#NOALNOM 
#YoNoMeVacuno"
Elaine Merida,@ElaineMerida,2020-11-09T13:27:23.000Z,"#YoNoMeVacuno que antes se vacune #echarri #TinelliCuloRoto 
@NancyDupla5
 @AndreaDelBocaa"
Mrs MacGyver,@monicaguillen,2020-11-09T13:24:14.000Z,"Me causa gracia cuando dicen ""controlamos la pandemia, en serio creen que controlamos algo nosotros??? #reset2030 #YoNoMeVacuno #dictaduraglobalista"
Harto De Engaños,@DeEnganos,2020-11-09T13:23:55.000Z,Dios tenemos vacuna de #pfizer. Yo me fio y #YoNoMeVacuno con tal de salir a la calle. Gracias a la ciencia. X favor dejemos de tener ese tipo de mercados de animales asiaticos. Q los prohiban
mónica,@mnica86814888,2020-11-09T13:08:58.000Z,"Echarri q se vacune contra la rabia primero!
El orden de vacunación podría ser:
Todos los del gob.
Todos los K y socios.
Todos los q los votaron...

Y a esperar.... 
#YoNoMeVacuno"
Marco,@marcovllv,2020-11-09T12:45:11.000Z,Acuérdense cuando los chetos y desclasados que decían #YoNoMeVacuno ahora van a querer elegir la vacuna de Pfizer antes que la Sputnik como si fuera un par de zapatillas
Pedro Peñaloza,@pepenaloza,2020-11-09T11:55:21.000Z,"buenos días 
  a quienes nos enfrentamos a La #CuarentenaTotal y decimos a todo gañote #YoNoMeVacuno"
Ormello Mimi,@Mimichas1959,2020-11-09T11:52:56.000Z,"Mariana de Dios,su hermano Rodrigo de Dios,Cristina, alberso,y cuantos corruptos mas, estaran prendidos en el curro de la vacuna rusa?
La millonada que hay en el medio,les nubla la razon mas de lo que ya la tenian.
#YoNoMeVacuno
Lanata"
@LordDarthVader,@LordDarthVader,2020-11-09T10:52:58.000Z,"La libertad no pide permiso.

#YoNoMeVacuno"
@LordDarthVader,@LordDarthVader,2020-11-09T10:52:34.000Z,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. 

#YoNoMeVacuno"
@LordDarthVader,@LordDarthVader,2020-11-09T10:51:54.000Z,"Recordatorio 1: NO VACUNARSE. 

#YoNoMeVacuno"
"J
rge Alejandro",@joralex1,2020-11-09T10:40:51.000Z,"Che 
@horaciorlarreta
 , estuvo re linda la fiestrucha de los bosques de Palermo. No fue mucha gente, 1200 personas en 400 autos. El próximo finde también vas a permitir otra?
#8NTodosALasCalles #LarretaTraidor #AEstaHora #Banderazo #CristinaPresidenta #YoNoMeVacuno"
Lord Vader,@mantisreligioso,2020-11-09T09:41:45.000Z,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS

#YoNoMeVacuno"
Lord Vader,@mantisreligioso,2020-11-09T09:40:37.000Z,"Recordatorio 1: NO VACUNARSE.

#YoNoMeVacuno"
Edgge78,@edgge78,2020-11-09T07:33:44.000Z,"Tratan al creativo como estúpido, al que sigue sus protocolos le hacen creer que único. #YoNoMeVacuno"
El Principito,@SoyLashy,2020-11-09T07:12:07.000Z,"En la vida hay dos libros 
 importantes 1•#Biblia que nos enseña que debemos amarnos y 2•El #kamazutra que nos enseña como 
.
.
#loveislove #l4l #instagood #Hot100billboard #YoNoMeVacuno #ElectionResults2020 #pasion #FolloForFolloBack #discoball #AmongUs #royalehighselling"
@LordDarthVader,@LordDarthVader,2020-11-09T03:21:56.000Z,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.

#YoNoMeVacuno"
@LordDarthVader,@LordDarthVader,2020-11-09T03:20:47.000Z,"Recordatorio 1:  NO VACUNARSE.

#YoNoMeVacuno"
MarMolPic,@Marmolpic,2020-11-09T03:12:55.000Z,"#YoNoMeVacuno  Nada, sólo contarles..."
#EstoRecienEmpieza,@babyandi77,2020-11-09T02:23:02.000Z,"#AlbertoTeVacuna
@PPT_oficial
 @lanatatv
crítica constructiva
Los subtítulos  de las traducciones del científico italiano y los rusos muy chica la letra y las personas mayores  no llegaban a leer
#PPT
 #pptbox
#Lanata
#VacunaKoima
#VacunaCoima 
#YoNoMeVacuno
#BuenLunes"
Cultivando Paciencia,@CultivandoP,2020-11-09T02:20:23.000Z,NO soy conejillo de indias. #YoNoMeVacuno
#YoApruebo,@jtacarlitos,2020-11-09T02:04:06.000Z,"Donde esta el poder hoy? El gobierno dando jugo, las instituciones se caen a pedazos. Entonces? El poder esta en la calle en la ciudadania q exige y q se esta construyendo como soberana.
Da lo mismo el gobierno y sus ministros.
#ToleranciaCero 
#YoNoMeVacuno"
Ramiro Leone,@RamiroNLeone,2020-11-09T02:01:00.000Z,"Si los fanáticos SIMPATIZANTES KIRCHNERISTAS se quieren aplicar SPUTNIK V bienvenidos sea, el informe de Lanata me saca todas las dudas de que este GOBIERNO es CRIMINAL en todo sentido, allá los SUICIDAS...
#YoNoMeVacuno #pptbox"
Bell,@espindolabelkis,2020-11-09T01:59:40.000Z,"El negoción se trae el gobierno de turno con la vacuna #Covid19 
#YoNoMeVacuno"
#BrujitaVeronista,@crissbarrera,2020-11-09T01:56:21.000Z,"Mira que lindos pibes K había detrás de la vacuna rusa!
Te vas a vacunar?
Yo dono mi vacuna a un funcionario, total los docentes no somos esenciales, no?
#PPT 
@PPT_oficial
 
#YoNoMeVacuno"
❁Domadora de Amebas❁,@valu2276,2020-11-09T01:55:58.000Z,"La vacuna debe estar a -18° y fuera del frío, tiene una vida de 3 hs. 
No sé, fijate
#YoNoMeVacuno"
Ramiro Leone,@RamiroNLeone,2020-11-09T01:55:41.000Z,"La Fase 3 de SPUTNIK V estaría recién terminando en ABRIL de 2021, el gobierno argentino quiere vacunar a fines de DICIEMBRE. Este no es un gobierno que cuida a la gente, son malignos, quieren hacer DAÑO. Y de eso no se vuelve.
#YoNoMeVacuno #pptbox"
Dani,@daniela13y,2020-11-09T01:55:38.000Z,No al negocio de las vacunas. Todo tienen que corromper? #YoNoMeVacuno
"Soy Ana -
de MDQ",@AnaConUstedes,2020-11-09T01:54:11.000Z,"Tremendo programa de Lanata , no hay vacuna que valga Alberto nos miente, #YoNoMeVacuno #pptbox"
#BrujitaVeronista,@crissbarrera,2020-11-09T01:50:04.000Z,"Había alguna duda que detrás de la vacuna rusa había un negociado?
Nada es gratis en el mundo K.
@PPT_oficial
 
#PPT 
#YoNoMeVacuno"
"Cristina Castello
41%",@CrisCastello01,2020-11-09T01:48:18.000Z,"#YoNoMeVacuno #ConEsteGobiernoNingunaVacuna
Es impresionante todo lo que cuenta Lanata de la vacuna rusa...
@PPT_oficial"
DogtorK,@Dogtor206,2020-11-09T00:18:43.000Z,"Que ser mas subnormal el goriludo argentino... sale a morirse de covid, rtea #YoNoMeVacuno y luego festeja que superamos a eeuu en muertes por millon... pero me encanta... menos idiotas para la proxima eleccion"
Alex Riffle,@AlexRiffle2,2020-11-08T21:24:20.000Z,"Ya q dicen q 
@alferdez
  y 
@CFKArgentina
 manejan la justicia,para qando les va a aplicar los art 202 203 205 dl código penal a intelectuales,científicos,políticos,etc. Llamaron al confinamiento INFECTADURA,pasó la cuarentena,pero el daño d está gente quedó.#8N #YoNoMeVacuno #8Nov"
Quique_Kwon,@MadriZ_alCielo,2020-11-08T20:52:45.000Z,"Hoy por la mñn un niño en la puerta de un bar vio comprar tabaco y le dijo a su padre:
Mira Pa ¿ese señor que compró?
- tabaco, pero ese es kaka tu no fumes.
Y el gimnasio es malo porque lo cerró el gobierno...
#gimnasiosessalud #gimnasio
#DeporteEsSalud #YoNoMeVacuno"
"MalelaPaz
#NoMeArroben.",@MalelaPaz,2020-11-08T20:49:42.000Z,"#C5N.
Seguí dedicándote a los zapatitos y al puterío 
farandulero. Sí, somos grandes, viejos, como 
decís despectivamente. JUBILADOS, $17.000-
Ah! La marcha se gestó en las redes y 
@PatoBullrich
 
adhirió a ella. No sean giles !!!
#YoNoMeVacuno 
#8NSalimosTodos 
#NismanVive"
Gabriela Mariconde,@GMariconde,2020-11-08T20:40:48.000Z,"#8N  Plandemia #SalimosTodos #YoNoMeVacuno #NoATesteosYVacunasObligatorias #NoBarbijoParaSano #NoALaUsurpacionDeTierras #NoProtocolosDeMuerte #NoAlAborto, la vida se defiende en Argentina #CultoSevicioEscencial  #NoALNOM #BastaDeLeyesInconstitucionales   en nombre de la Salud"
Gustavo Carpinella,@guscarpine,2020-11-08T18:14:49.000Z,"Con la de Oxford nadie tiene problemas, el tema es con la rusa ...#operaciones #YoNoMeVacuno #vacunaRusa #Covid_19"
El Botarate,@ElBotarate1,2020-11-08T16:56:24.000Z,"El botarate del día es ...

El ministro Illa

Ya ha puesto 2 ó 3 veces fecha de vacunación y eso que ni las farmacéuticas ni los científicos saben cuándo va a estar preparada la vacuna.
Y es que cuando se es una eminencia de la sanidad siempre vas por delante
#YoNoMeVacuno"
alicia,@alimellado1,2020-11-08T16:31:00.000Z,"#8NTodosALasCalles
#8NBasta 
#8NSalimosTodos 
#YoNoMeVacuno 
LA ÚNICA VACUNA QUE NECESITAMOS ES CONTRA LA CORRUPCIÓN DE ESTE GOBIERNO DE DELINCUENTES!!!"
Luz María,@contodorechazo,2020-11-08T16:28:13.000Z,#YoNoMeVacuno tampoco autorizo al gobierno genocida a acercase a mí y mi familia.
"Che, Belu",@Belulisi,2020-11-08T15:30:41.000Z,"Facebook antes era chévere. Ahora no podes compartir un meme sin que un millón de viejas te comenten todo con connotación política. No sé, tipo de ""me comí una manzana"" y te tiran: ""Excellent! Nadie nos dice que hacer! #YoNoMeVacuno"" bloqueada."
Lord Vader,@mantisreligioso,2020-11-08T13:16:19.000Z,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.

#YoNoMeVacuno"
Lord Vader,@mantisreligioso,2020-11-08T13:15:18.000Z,"Recordatorio 1: NO VACUNARSE

#YoNoMeVacuno"
@LordDarthVader,@LordDarthVader,2020-11-08T12:34:34.000Z,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno"
@LordDarthVader,@LordDarthVader,2020-11-08T12:34:00.000Z,"Recordatorio 1: NO VACUNARSE. 
#YoNoMeVacuno"
Jesús,@jesussear,2020-11-08T09:17:06.000Z,"No sé, pero para que me cuide así de bien el Gobierno, casi prefiero que me deje morirme, así, a mi rollo... 

#NOALNOM #confinamientodomiciliario #YoNoMeVacuno #coronavirus #COVIDー19 #VivirEncerrado"
Jorge Scala,@JorgeScala2021,2020-11-07T22:59:52.000Z,"#Argentina, 6° país con + muertos x habitante, eximió de responsabilidad x daños a los fabricantes de vacunas anti #COVID19.
Compró 25.000.000 de vacunas rusas y 22.000.000 inglesas.
No superaron las pruebas.
Hoy no existen.
Nadie conoce sus efectos a mediano plazo.
#YoNoMeVacuno"
Lord Vader,@mantisreligioso,2020-11-07T22:17:22.000Z,"Hermoso día de sol. Estoy viendo aún, mucha gente con bozal. Gente, piensen y sáquense ese trapo inmundo que llevan en la jeta.
#YoNoMeVacuno"
Alejandro Tion,@AlejandroTion,2020-11-07T19:48:42.000Z,"Primero era la cuarentena , después el uso del tapabocas ,ahora es el #YoNoMeVacuno ,la irresponsabilidad de muchos que seguro no perdieron a un ser querido  en esta pandemia por el COVID-19.
Así de forros son algunos compatriotas .anti todo? No! 
HIJOS DE PUTA."
Osiris Saez Sanchez,@Usuaris,2020-11-07T16:02:13.000Z,A todos los del #YoNoMeVacuno    Les obligaría a un confinamiento forzoso en sus domicilios y los negaría la entrada a los hospitales en caso de enfermedad por #COVID19  Y de ser posible nos denunciaría y juzgaría por un delito de atentado contra la salud pública
Frann Ordinas,@FrannOrdinas,2020-11-07T15:50:12.000Z,"A Alberto y Cristina no les alcanza con venir vacunandonos desde que asumieron, que ahora también pretenden hacerlo con una vacuna rusa que no está aprobada. 
#YoNoMeVacuno"
"SU
AntiK.",@su_antik,2020-11-07T14:44:02.000Z,"Dicen ahora que la vacuna no será obligatoria.para que no estemos con ese tema. 
 
Será obligatoria. 

#YoNoMeVacuno"
Euler,@eulerianox1,2020-11-07T12:17:10.000Z,#8NYoVoy Nos quieren vacunar en diciembre cuando se estima que la fecha de finalización de la fase 3 de la vacuna es en mayo de 2021!! #yonomevacuno.
@LordDarthVader,@LordDarthVader,2020-11-07T11:44:19.000Z,"LA LIBERTAD NO PIDE PERMISO.
#YoNoMeVacuno"
@LordDarthVader,@LordDarthVader,2020-11-07T11:43:47.000Z,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. 
#YoNoMeVacuno"
@LordDarthVader,@LordDarthVader,2020-11-07T11:43:08.000Z,"Recordatorio 1: NO VACUNARSE. 
#YoNoMeVacuno"
Lord Vader,@mantisreligioso,2020-11-07T11:33:56.000Z,"LA LIBERTAD NO PIDE PERMISO.
#YoNoMeVacuno"
Lord Vader,@mantisreligioso,2020-11-07T11:32:53.000Z,"Recordatorio 2:  LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno"
Lord Vader,@mantisreligioso,2020-11-07T11:32:14.000Z,"Recordatorio 1: NO VACUNARSE
#YoNoMeVacuno"
La Sacerdotisa OK,@elgatospleen,2020-11-07T10:51:51.000Z,"La vacunación obligatoria antes de informar que tiene denota desesperación por el curro. La desobediencia civil debe ser nuestra defensa
#YoNoMeVacuno 
#desobedienciacivil 
#quesevacunenellos"
lo.kerr,@lo30ker,2020-11-07T10:24:09.000Z,Argenchaina pasaria a ser el primer pais del mundo q vacunaria masivamente a su poblacion. Ni rusia tuvo tanto apuro... q cosa saben los titeres q van tan rapido y quien esta metiendo presion para hacer esto??? #YoNoMeVacuno #NoAlaVacunaRusa
Bell,@espindolabelkis,2020-11-07T03:21:27.000Z,"Sabes cuánto tiempo esperé para poder tomar mis propias decisiones sin que mi vieja me dijera que sí y que no?
Mira si me voy a vacunar porque el Presi #Albert lo pida. 
#YoNoMeVacuno"
Lord Vader,@mantisreligioso,2020-11-07T03:03:00.000Z,"Recuerden: NO VACUNARSE.
LOS POLÍTICOS SON NUESTROS ENEMIGOS.

#YoNoMeVacuno"
MásGrietudaQueNunca#MM2023No K,@rimarmar777,2020-11-07T02:59:58.000Z,Qué se vacune toda la militancia k ! Nosotros los esperamos 6 meses . Después hablamos  #YoNoMeVacuno
Amaranda Tenorio,@Amarandat,2020-11-07T02:13:16.000Z,"Cuando Alberto, su hijo, su mujer, su perro, Axel, Cristina, sus hijos sus nietos, Ginés, Guzmán, todos los políticos y sus familias se pongan la vacuna rusa; si acaso ahí, empezaré a pensar en ponérmela yo. #Sputnik #vacunarusaparaAlberto #vacunacovid #YoNoMeVacuno #Covidiotas"
Bardero Con Fundamentos,@bardero_conf_,2020-11-07T01:48:54.000Z,"El satánico pro muerte Alborto insiste con vacunación para todos los argentinos.

La ley votada a escondidas esta vigente por más que te digan que no va a ser obligatoria.

Hay que derogarla urgente.

#YoNoMeVacuno"
Andy Lescano Conese,@andreacbacap,2020-11-07T01:34:24.000Z,"Los recursos aplicados a la produccion de una vacuna que por mucho tiempo no sabremos si inmuniza, me parece una estafa. 
Invertir en el tratamiento es lo unico comprobable y que vale la pena. 
La Plandemia es un gran negocio
#Plandemia
#FinDeLaCuarentena
#YoNoMeVacuno"
Pipi,@PipiCarreta,2020-11-07T01:17:10.000Z,"Cuentan lo de la vacuna que NO ESTA PROBADA con orgullo. Te quieren obligar, un manoseo constante a nuestros derechos
#DictaduraK
#8NYoVoy #YoNoMeVacuno"
tomi.brizu,@7ommyB,2020-11-07T00:02:16.000Z,"adolescente fan de danann: ni en pedo me inyecto esa vacuna rusa anda a saber que tiene >:(
Also adolescente fan de danann: *se arma un porro de prensado mientras toma un cocacola*
#YoNoMeVacuno #vacunacovid"
Susa Reinoso,@reinosu,2020-11-06T23:41:21.000Z,#YoNoMeVacuno ni aunque lo finjan AF y CFK.
"GRACEMAGA
#MAGA
I exist as I am, that is enough",,2020-11-06T23:39:46.000Z,"Sr Pte 
@alferdez
 hasta q ud no indique en q papers científicos se basan las investigaciones y la fase 3 este comprobada. Nadie d mi familia se vacunara! 
Deben garantizar los componentes y laborotarios estar sometidos a juicio d ser perjudiciales

☛#YoNoMeVacuno"
El Armenio Del Sur,@ElArmenioDelSur,2020-11-06T23:33:50.000Z,"Porqué creés que la #vacuna Rusa se llama #Sputnik ???
Porque vamos a terminar como la #perraLaika 
#YoNoMeVacuno"
мαяια sσl,@maria__sol_,2020-11-06T23:31:01.000Z,"#YoNoMeVacuno  déjate de romper los huevos !!!!! 
Qué ignorancia !"
CeciBayres,@cecibaires,2020-11-06T23:20:54.000Z,"#FinDeLaCuarentena 

Dono la vacuna rusa que me corresponde! 
#YoNoMeVacuno"
Urra/1999,@Urra29583955,2020-11-06T23:20:16.000Z,"Que si me vacuno o no , estos que les gusta estar todos los meses en casa? #BuscanLaSegundaOla #YoNoMeVacuno"
Dr. Karma,@DrKarma14,2020-11-06T23:20:08.000Z,"En unos meses:

-Bueno ya los vacunamos y ahora están a salvo y no corren peligro alguno, ni tienen de qué preocuparse. 
- gracias tío Alberto, volvamos a la choza tomada que hay polenta para los 15. Nestor vive

#YoNoMeVacuno #Argenzuela"
Daniel Gonzalez,@danielgonzalezg,2020-11-06T18:50:59.000Z,He tomado tanto alcohol en la vida que cuando estornudo desinfecto. #YoNoMeVacuno #AsiLasCosas
Marie_OtraVez,@MarieOtravez,2020-11-06T17:14:15.000Z,"Quiero ver la fila de los K para vacunarse 
Siquerévacunateydejatederomperlaspelotas
#YoNoMeVacuno 
#LosKSeVacunanYa"
Lord Vader,@mantisreligioso,2020-11-06T16:17:23.000Z,"Es un viernes muy hermoso. Más allá de lo que digan: Isabelito epoK, el niño poyer Axel, y el Kabeza de Allien LaRRata, la normalidad la imponemos los ciudadanos, y de ahora en más, haremos valer nuestros derechos constitucionales.
La libertad no pide permiso.
#YoNoMeVacuno"
valeira,@valeira__,2020-11-06T15:58:25.000Z,"#YoNoMeVacuno, que vacunen a los k, así los esterilizan y reducen..."
Luz Estrella,@ManzanaLuz,2020-11-06T14:33:31.000Z,#NoAlaVacunaObligatoria en la Argentina: sancionan una ley que otorga protección jurídica a los laboratorios que suministren la vacuna #YoNoMeVacuno ://www.lanacion.com.ar/2493879
Bentuken,@bentuken,2020-11-06T13:40:37.000Z,"Evocando a 
@BloKeoBoludos
 propongamos Hashtags para hoy:

#Alverso
#AlbertoMiente
#QueremosLibertad
#YoNoMeVacuno (Spoiler)
#NoALaVacunaRusa 
#CFKMiente"
Rosaura,@roma40594549,2020-11-06T12:36:45.000Z,Listo ya gano Biden. Se termino el COVID #YoNoMeVacuno #saluden al #COVIDー19 que se va
Lord Vader,@mantisreligioso,2020-11-06T12:26:21.000Z,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.

#YoNoMeVacuno"
Lord Vader,@mantisreligioso,2020-11-06T12:24:52.000Z,"Recordatorio 1: NO VACUNASE

#YoNoMeVacuno"
CVC,@villalonga87,2020-11-06T12:17:31.000Z,"Ya veo y leo mucha gente preguntado por rodillos, se acerca el confinamiento!!! Jaajaj
#confinamientodomiciliario
#COVIDー19 
#coronavirus 
#YoNoMeVacuno 
#SanchezDictador"
EZEMIER,@STRATO_WISH,2020-11-06T12:02:18.000Z,Se dejaron vacunar 4 años por el MAMERTO de Macri y ahora protestan por la Sputnik? Siempre.lo dije y lo seguiré diciendo son unos PELOTUDOS DESCEREBRADOS!!!  #VacunateNoSeasMacrista #YoNoMeVacuno
@LordDarthVader,@LordDarthVader,2020-11-06T11:38:12.000Z,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.

#YoNoMeVacuno"
@LordDarthVader,@LordDarthVader,2020-11-06T11:37:17.000Z,"Recordatorio 1: NO VACUNARSE.

#YoNoMeVacuno"
Romano,@Romano29750518,2020-11-06T03:50:25.000Z,"Cuanto influye un medio de comunicación hoy en día siglo XXI (?)
Te instalan un #YoNoMeVacuno y medio país sale a ratificar esta barbaridad."
Norma,@Norma75465493,2020-11-06T03:33:17.000Z,#YoNoMeVacuno Gracias Alberso! Yo se que nos cuidas pero aplícate vos y tu família primero.
#BrujitaVeronista,@crissbarrera,2020-11-06T00:15:11.000Z,"8 meses nos tuvieron en ASPO...
En el pico te anuncian  DISPO...

#GobiernoDeInutiles 
#YoNoMeVacuno"
Mariana Cajías,@marianacajias,2020-11-05T22:51:59.000Z,"A nombre de la ""salud sanitaria"", nos impondrán medidas que atentarán contra nuestras libertades y derechos. 
No podemos permitirlo.
#YoNoMeVacuno 
#confinamientodomiciliario 
#CuarentenaEterna"
Ser libre e independiente!,@SZoraya10,2020-11-05T22:40:54.000Z,"#YoNoMeVacuno

Feinmann en a24 :  dijo Ministra Vizzoti "" VACUNA COVID19 NO SERA OBLIGATORIA"""
Anabel Laurelli,@anabelaurelli,2020-11-05T22:17:06.000Z,"""MI CUERPO, MI DECISIÓN""

Eso dicen las abortistas.

VACUNA OBLIGATORIA??
LAS PELOTAS... !!

Mi-cuerpo-mi-decision...

POR FAVOR DALE RT, QUE SEA MASIVO PARA EL 8N !!

#YoNoMeVacuno 

#8N 
#8NTodosALasCalles 
#8NTodosAlaCalle 
#8NBasta 
@AmelieGranata
  
@alzicarelli"
Carmencita Descalza,@Descalza63,2020-11-05T21:50:45.000Z,"Me encanta la gente que se compra un barbijo súper pro y que insulta a lis que no lo usan pero cruzan la calle con el semáforo en rojo exponiendo su vida y la de los otros. Hipócritas.
#COVID19  #YoNoMeVacuno"
Gastón,@gaasston,2020-11-05T20:52:08.000Z,Antivacunas que cogen sin forro con extraños. En fin...la hipotenusa. #YoNoMeVacuno
Flor Wehbe Pasetti,@FlorWehbe,2020-11-05T20:40:27.000Z,"Los que no se quieren poner una vacuna porq es Rusa, me generan lo mismo que los testigos de jehová que no se hacen transfusiones en nombre de dios.
Caca en la cabeza se llama.
#YoNoMeVacuno
#YoMeVacuno 
Esta es una discusión que no deberíamos estar dando."
